"Name","Hometown","Year","Sport"
"Harold Perkins Jr.","New Orleans, La.",2022,"fb"
"Ralph Walker","Zachary, La.",2022,"fb"
"Lane Blue","Chatham, La.",2022,"fb"
"Matt Jayne","Kenner, La.",2022,"fb"
"Slade Roy","Charlotte, N.C.",2022,"fb"
"GiVanni Peterson","Highlands Ranch, Colo.",2022,"fb"
"Trey Finison","Tuscaloosa, Ala.",2022,"fb"
"Aristotle Abraham II","Mansfield, Texas",2022,"fb"
"Jake Davis","Austin, Texas",2022,"fb"
"MJ Frazier","Cherry Hill, N.J.",2022,"fb"
"Sloan Wright","Lafayette, La.",2022,"fb"
"Jonathan Ferguson","Sacramento, Calif.",2022,"fb"
"Emery Jones Jr.","Baton Rouge, La.",2022,"fb"
"Seth Marcione","St. Louis, Mo.",2022,"fb"
"Tre'Mond Shorts","Hampton, Ga.",2022,"fb"
"Brian Balestra","New Orleans, La.",2022,"fb"
"Kimo Makane'ole","Niceville, Fla.",2022,"fb"
"Deshaun Richardson","Baton Rouge, La.",2022,"fb"
"Jared Small","Baton Rouge, La.",2022,"fb"
"Kardell Thomas","Baton Rouge, La.",2022,"fb"
"Cameron Wire","Gonzales, La.",2022,"fb"
"Lanson Smith","Houston, Texas",2022,"fb"
"Joshua Billedeaux","Lafayette, La.",2022,"fb"
"Will Campbell","Monroe, La.",2022,"fb"
"Bo Bordelon","Raceland, La.",2022,"fb"
"Fitzgerald West Jr.","Lafayette, La.",2022,"fb"
"Charles Turner III","Canton, Ohio",2022,"fb"
"Miles Frazier","Camden, N.J.",2022,"fb"
"Xavier Hill","Olive Branch, Miss.",2022,"fb"
"Garrett Dellinger","Clarkston, Mich.",2022,"fb"
"Jack McDevitt","Fort Lauderdale, Fla.",2022,"fb"
"Marcus Dumervil","Lauderdale Lakes, Fla.",2022,"fb"
"Anthony Bradford","Muskegon, Mich.",2022,"fb"
"Marlon Martinez","Fort Lauderdale, Fla.",2022,"fb"
"Jack Bech","Lafayette, La.",2022,"fb"
"Bryce Langston","Ocala, Fla.",2022,"fb"
"Jack Mashburn","Mandeville, La.",2022,"fb"
"Gabe Leonards","Crowley, La.",2022,"fb"
"Noah Nash","Baton Rouge, La.",2022,"fb"
"Nick Storz","Brooklyn, N.Y.",2022,"fb"
"Mason Taylor","Plantation, Fla.",2022,"fb"
"Kole Taylor","Grand Junction, Colo.",2022,"fb"
"Evan Francioni","River Ridge, La.",2022,"fb"
"Jack Rilling","Madison, Wisc.",2022,"fb"
"Jacobian Guillory","Alexandria, La.",2022,"fb"
"Kells Bush","New Orleans, La.",2022,"fb"
"Mekhi Wingo","St. Louis, Mo.",2022,"fb"
"Quency Wiggins","Napoleonville, La.",2022,"fb"
"Princeton Malbrue","Carencro, La.",2022,"fb"
"Tygee Hill","New Orleans, La.",2022,"fb"
"Wes Woodward","Baton Rouge, La.",2022,"fb"
"Jaquelin Roy","Baton Rouge, La.",2022,"fb"
"Maason Smith","Houma, La.",2023,"fb"
"Aaron Anderson","New Orleans, La.",2023,"fb"
"Omar Speights","Philadelphia, Pa.",2023,"fb"
"Kyren Lacy","Thibodaux, La.",2023,"fb"
"Ovie Oghoufo","Lathrup Village, Mich.",2023,"fb"
"Greg Brooks Jr.","Harvey, La.",2023,"fb"
"Logan Diggs","Boutte, La.",2023,"fb"
"John Emery Jr.","St. Rose, La.",2023,"fb"
"Harold Perkins Jr.","New Orleans, La.",2023,"fb"
"Jayden Daniels","San Bernardino, Calif.",2023,"fb"
"Laterrance Welch","Lafayette, La.",2023,"fb"
"Jordan Allen","Lafayette, La.",2023,"fb"
"Shelton Sampson Jr.","Baton Rouge, La.",2023,"fb"
"Major Burns","Baton Rouge, La.",2023,"fb"
"Malik Nabers","Youngsville, La.",2023,"fb"
"Rickie Collins","Baton Rouge, La.",2023,"fb"
"Denver Harris","Houston, Texas",2023,"fb"
"Jaxon Howard","Crystal, Minn.",2023,"fb"
"Brian Thomas Jr.","Walker, La.",2023,"fb"
"JK Johnson","St. Louis, Mo.",2023,"fb"
"Kyle Parker","Allen, Texas",2023,"fb"
"Garrett Nussmeier","Lake Charles, La.",2023,"fb"
"Bradyn Swinson","Douglasville, Ga.",2023,"fb"
"Jalen Brown","Miami, Fla.",2023,"fb"
"Andre' Sam","Iowa, La.",2023,"fb"
"Matt O'Dowd","Plantation, Fla.",2023,"fb"
"Sage Ryan","Lafayette, La.",2023,"fb"
"George Hamsley","Memphis, Tenn.",2023,"fb"
"Da'Shawn Womack","Baltimore, Md.",2023,"fb"
"Chris Hilton Jr.","Zachary, La.",2023,"fb"
"Quad Wilson","New Orleans, La.",2023,"fb"
"Mekhi Wingo","St. Louis, Mo.",2023,"fb"
"Jay Bramblett","Tuscaloosa, Ala.",2023,"fb"
"Javen Nicholas","New Orleans, La.",2023,"fb"
"Noah Cain","Baton Rouge, La.",2023,"fb"
"Ryan Yaites","Denton, Texas",2023,"fb"
"Duce Chestnut","Camden, N.J.",2023,"fb"
"Armoni Goodwin","Birmingham, Ala.",2023,"fb"
"Kylin Jackson","Clinton, La.",2023,"fb"
"Zy Alexander","Loreauville, La.",2023,"fb"
"Landon Ibieta","Mandeville, La.",2023,"fb"
"Trey Holly","Farmerville, La.",2023,"fb"
"Javien Toviano","Arlington, Texas",2023,"fb"
"Cowinn Helaire","Lafayette, La.",2023,"fb"
"Ashton Stamps","Harvey, La.",2023,"fb"
"Josh Williams","Houston, Texas",2023,"fb"
"Kaleb Jackson","Baton Rouge, La.",2023,"fb"
"Matthew Langlois","New Roads, La.",2023,"fb"
"Jeremiah Hughes","North Las Vegas, Nev.",2023,"fb"
"Malachi Lane","Spring Branch, Texas",2023,"fb"
"Greg Penn III","Baltimore, Md.",2023,"fb"
"Nathan Dibert","Hartland, Mich.",2023,"fb"
"Everett Garard","Atlanta, Ga.",2023,"fb"
"Tre Bradford","Dallas, Texas",2023,"fb"
"West Weeks","Watkinsville, Ga.",2023,"fb"
"Damian Ramos","Baltimore, Md.",2023,"fb"
"Ryan Robinson Jr.","New Orleans, La.",2023,"fb"
"Sai'vion Jones","Vacherie, La.",2023,"fb"
"Aidan Corbello","New Orleans, La.",2023,"fb"
"Darian Blount","New Orleans, La.",2023,"fb"
"Peyton Todd","West Monroe, La.",2023,"fb"
"Tyson Short","San Antonio, Texas",2023,"fb"
"Whit Weeks","Watkinsville, Ga.",2023,"fb"
"Welton Spottsville","Havelock, N.C.",2023,"fb"
"Lane Blue","Chatham, La.",2023,"fb"
"Matt Jayne","Kenner, La.",2023,"fb"
"Christian Brathwaite","Cypress, Texas",2023,"fb"
"Slade Roy","Charlotte, N.C.",2023,"fb"
"Jake Davis","Austin, Texas",2023,"fb"
"GiVanni Peterson","Highlands Ranch, Colo.",2023,"fb"
"Badger Hargett","Lafayette, La.",2023,"fb"
"Shelby Lee Jr.","DeSoto, Texas",2023,"fb"
"Aristotle Abraham II","Mansfield, Texas",2023,"fb"
"Sloan Wright","Lafayette, La.",2023,"fb"
"Jonathan Ferguson","Sacramento, Calif.",2023,"fb"
"Emery Jones Jr.","Baton Rouge, La.",2023,"fb"
"Princeton Malbrue","Carencro, La.",2023,"fb"
"Kobe Roberts","Buford, Ga.",2023,"fb"
"Lance Heard","Monroe, La.",2023,"fb"
"Martin Lunsford","Knoxville, Iowa",2023,"fb"
"Jake Ibieta","Metairie, La.",2023,"fb"
"Kimo Makane'ole","Niceville, Fla.",2023,"fb"
"JC Kwasny","Madison, Miss.",2023,"fb"
"Paul Mubenga","Buford, Ga.",2023,"fb"
"Will Campbell","Monroe, La.",2023,"fb"
"Bo Bordelon","Raceland, La.",2023,"fb"
"Fitzgerald West Jr.","Lafayette, La.",2023,"fb"
"Charles Turner III","Canton, Ohio",2023,"fb"
"Miles Frazier","Camden, N.J.",2023,"fb"
"Tyree Adams","Marrero, La.",2023,"fb"
"Garrett Dellinger","Clarkston, Mich.",2023,"fb"
"Braden Augustus","Baton Rouge, La.",2023,"fb"
"Christian Stamps","Metairie, La.",2023,"fb"
"Marlon Martinez","Fort Lauderdale, Fla.",2023,"fb"
"Mason Lunsford","Knoxville, Iowa",2023,"fb"
"DJ Chester","Conyers, Ga.",2023,"fb"
"Gregory Clayton Jr.","Lutcher, La.",2023,"fb"
"Bryce Langston","Ocala, Fla.",2023,"fb"
"RJ Willis","Riverside, Calif.",2023,"fb"
"Khai Prean","Belle Rose, La.",2023,"fb"
"Jackson McGohan","Miamisburg, Ohio",2023,"fb"
"Mac Markway","St. Louis, Mo.",2023,"fb"
"Gabe Leonards","Crowley, La.",2023,"fb"
"Mason Taylor","Plantation, Fla.",2023,"fb"
"Noah Nash","Baton Rouge, La.",2023,"fb"
"Ka'Morreun Pimpton","Fort Worth, Texas",2023,"fb"
"Connor Gilbreath","Redding, Calif.",2023,"fb"
"Jacobian Guillory","Alexandria, La.",2023,"fb"
"Quency Wiggins","Napoleonville, La.",2023,"fb"
"Paris Shand","Toronto, Ontario, Canada",2023,"fb"
"Tygee Hill","New Orleans, La.",2023,"fb"
"Jalen Lee","Watson, La.",2023,"fb"
"Dylan Carpenter","St. Amant, La.",2023,"fb"
"Preston Hickey","Mandeville, La.",2023,"fb"
"Jordan Jefferson","Navarre, Fla.",2023,"fb"
"Stewart Jolly","Birmingham, Ala.",2013,"mg"
"Smylie Kaufman","Birmingham, Ala.",2013,"mg"
"Myles Lewis","New Orleans, La.",2013,"mg"
"Landon Lyons","Baton Rouge, La.",2013,"mg"
"Brandon Pierce","Covington, La.",2013,"mg"
"Andrew Presley","Fort Worth, Texas",2013,"mg"
"Eric Ricard","Shreveport, La.",2013,"mg"
"Ben Taylor","Leatherhead, England",2013,"mg"
"Curtis Thompson","Coral Springs, Fla.",2013,"mg"
"Zach Wright","Phoenix, Ariz.",2013,"mg"
"Blake Caldwell","Ponchatoula, La.",2014,"mg"
"Stewart Jolly","Birmingham, Ala.",2014,"mg"
"Rhyne Jones","Blowing Rock, N.C.",2014,"mg"
"Myles Lewis","New Orleans, La.",2014,"mg"
"Brandon Pierce","Covington, La.",2014,"mg"
"Eric Ricard","Shreveport, La.",2014,"mg"
"Ben Taylor","Leatherhead, England",2014,"mg"
"Zach Wright","Phoenix, Ariz.",2014,"mg"
"Sam Burns","Shreveport, La.",2015,"mg"
"Blake Caldwell","Ponchatoula, La.",2015,"mg"
"Luis Gagne","Orlando, Fla.",2015,"mg"
"Nathan Jeansonne","Keithville, La.",2015,"mg"
"Rhyne Jones","Blowing Rock, N.C.",2015,"mg"
"Brandon Pierce","Covington, La.",2015,"mg"
"Eric Ricard","Shreveport, La.",2015,"mg"
"Zach Wright","Phoenix, Ariz.",2015,"mg"
"Philip Barbaree","Shreveport, La.",2016,"mg"
"Sam Burns","Shreveport, La.",2016,"mg"
"Blake Caldwell","Ponchatoula, La.",2016,"mg"
"Luis Gagne","Orlando, Fla.",2016,"mg"
"Drew Gonzales","Lafayette, La.",2016,"mg"
"Nathan Jeansonne","Keithville, La.",2016,"mg"
"Rhyne Jones","Blowing Rock, N.C.",2016,"mg"
"Brandon Pierce","Covington, La.",2016,"mg"
"Eric Ricard","Shreveport, La.",2016,"mg"
"Carter Toms","Shreveport, La.",2016,"mg"
"Philip Barbaree","Shreveport, La.",2017,"mg"
"Jacob Bergeron","Slidell, La.",2017,"mg"
"Blake Caldwell","Ponchatoula, La.",2017,"mg"
"Luis Gagne","Orlando, Fla.",2017,"mg"
"Drew Gonzales","Lafayette, La.",2017,"mg"
"Nathan Jeansonne","Keithville, La.",2017,"mg"
"Carter Toms","Shreveport, La.",2017,"mg"
"Trey Winstead","Baton Rouge, La.",2017,"mg"
"Philip Barbaree","Shreveport, La.",2018,"mg"
"Garrett Barber","Stuart, Fla.",2018,"mg"
"Luis Gagne","Orlando, Fla.",2018,"mg"
"Drew Gonzales","Lafayette, La.",2018,"mg"
"Nathan Jeansonne","Keithville, La.",2018,"mg"
"Michael Sanders","Davidson, N.C.",2018,"mg"
"Carter Toms","Shreveport, La.",2018,"mg"
"Hayden White","Benton, La.",2018,"mg"
"Trey Winstead","Baton Rouge, La.",2018,"mg"
"Chris Woollam","Hilton, KZN, South Africa",2018,"mg"
"Philip Barbaree","Shreveport, La.",2019,"mg"
"Garrett Barber","Stuart, Fla.",2019,"mg"
"Drew Gonzales","Lafayette, La.",2019,"mg"
"Michael Sanders","Davidson, N.C.",2019,"mg"
"Carter Toms","Shreveport, La.",2019,"mg"
"Hayden White","Benton, La.",2019,"mg"
"Trey Winstead","Baton Rouge, La.",2019,"mg"
"Chris Woollam","Hilton, KZN, South Africa",2019,"mg"
"Hugo Aguilar Puertes","Valencia, Spain",2020,"mg"
"Nicholas Arcement","Thibodaux, La.",2020,"mg"
"Philip Barbaree","Shreveport, La.",2020,"mg"
"Garrett Barber","Stuart, Fla.",2020,"mg"
"Drew Doyle","Louisville, Ky.",2020,"mg"
"Connor Gaunt","Cabot, Ark.",2020,"mg"
"Michael Sanders","Davidson, N.C.",2020,"mg"
"Hayden White","Benton, La.",2020,"mg"
"Trey Winstead","Baton Rouge, La.",2020,"mg"
"Chris Woollam","Hilton, KZN, South Africa",2020,"mg"
"Nicholas Arcement","Thibodaux, La.",2021,"mg"
"Garrett Barber","Stuart, Fla.",2021,"mg"
"Drew Doyle","Louisville, Ky.",2021,"mg"
"Connor Gaunt","Cabot, Ark.",2021,"mg"
"Michael Sanders","Davidson, N.C.",2021,"mg"
"Cohen Trolio","West Point, Miss.",2021,"mg"
"Hayden White","Benton, La.",2021,"mg"
"Trey Winstead","Baton Rouge, La.",2021,"mg"
"Chris Woollam","Hilton, KZN, South Africa",2021,"mg"
"Nicholas Arcement","Thibodaux, La.",2022,"mg"
"Garrett Barber","Stuart, Fla.",2022,"mg"
"Drew Doyle","Louisville, Ky.",2022,"mg"
"Connor Gaunt","Cabot, Ark.",2022,"mg"
"Luke Haskew","Baton Rouge, La.",2022,"mg"
"Leo Johansson","Halmstad, Sweden",2022,"mg"
"Michael Sanders","Davidson, N.C.",2022,"mg"
"Cohen Trolio","West Point, Miss.",2022,"mg"
"Holden Webb","Shreveport, La.",2022,"mg"
"Chris Woollam","Hilton, KZN, South Africa",2022,"mg"
"Nicholas Arcement","Thibodaux, La.",2023,"mg"
"Drew Doyle","Louisville, Ky.",2023,"mg"
"Connor Gaunt","Cabot, Ark.",2023,"mg"
"Luke Haskew","Baton Rouge, La.",2023,"mg"
"Leo Johansson","Halmstad, Sweden",2023,"mg"
"Noah McWilliams","Benton, La.",2023,"mg"
"Jay Mendell","Lafayette, La.",2023,"mg"
"Alex Price","Hillsboro, Va.",2023,"mg"
"Cohen Trolio","West Point, Miss.",2023,"mg"
"Holden Webb","Shreveport, La.",2023,"mg"
"Lance Yates","Baton Rouge, La.",2023,"mg"
"Elise Bradley","Mandeville, La.",2013,"wg"
"Nadine Dreher","Vienna, Austria",2013,"wg"
"Lindsay Gahm","Louisville, Ky.",2013,"wg"
"Carly Goldstein","Coral Springs, Fla.",2013,"wg"
"Ali Lucas","Crowley, La.",2013,"wg"
"Caroline Nistrup","Dragoer, Denmark",2013,"wg"
"Madelene Sagstrom","Enkoping, Sweden",2013,"wg"
"Elise Bradley","Mandeville, La.",2014,"wg"
"Sydney Cavin","Baton Rouge, La.",2014,"wg"
"Claudia De Antonio","Caracas, Venezuela",2014,"wg"
"Nadine Dreher","Vienna, Austria",2014,"wg"
"Carly Goldstein","Coral Springs, Fla.",2014,"wg"
"Caroline Nistrup","Dragoer, Denmark",2014,"wg"
"Madelene Sagstrom","Enkoping, Sweden",2014,"wg"
"Elise Bradley","Mandeville, La.",2015,"wg"
"Sydney Cavin","Baton Rouge, La.",2015,"wg"
"Claudia De Antonio","Caracas, Venezuela",2015,"wg"
"Nadine Dreher","Vienna, Austria",2015,"wg"
"Kathleen Gallagher","Greenwood, Miss.",2015,"wg"
"Carly Goldstein","Coral Springs, Fla.",2015,"wg"
"Marina Hedlund","Leksand, Sweden",2015,"wg"
"Lana Hodge","Monroe, La.",2015,"wg"
"Caroline Nistrup","Dragoer, Denmark",2015,"wg"
"Sydney Cavin","Baton Rouge, La.",2016,"wg"
"Claudia De Antonio","Caracas, Venezuela",2016,"wg"
"Monica Dibildox","Saltillo, Coahuila, Mexico",2016,"wg"
"Kathleen Gallagher","Greenwood, Miss.",2016,"wg"
"Carly Goldstein","Coral Springs, Fla.",2016,"wg"
"Marina Hedlund","Leksand, Sweden",2016,"wg"
"Lana Hodge","Monroe, La.",2016,"wg"
"Caroline Nistrup","Dragoer, Denmark",2016,"wg"
"Sydney Cavin","Baton Rouge, La.",2017,"wg"
"Mary Frances Chauvin","Hammond, La.",2017,"wg"
"Claudia De Antonio","Caracas, Venezuela",2017,"wg"
"Monica Dibildox","Saltillo, Coahuila, Mexico",2017,"wg"
"Kathleen Gallagher","Greenwood, Miss.",2017,"wg"
"Kendall Griffin","Sebring, Fla.",2017,"wg"
"Marina Hedlund","Leksand, Sweden",2017,"wg"
"Page Morehead","Spartanburg, S.C.",2017,"wg"
"Aoife O'Donovan","Monroe, La.",2017,"wg"
"Presley Baggett","Canton, Miss.",2018,"wg"
"Mary Frances Chauvin","Hammond, La.",2018,"wg"
"Monica Dibildox","Saltillo, Coahuila, Mexico",2018,"wg"
"Kathleen Gallagher","Greenwood, Miss.",2018,"wg"
"Kendall Griffin","Sebring, Fla.",2018,"wg"
"Marina Hedlund","Leksand, Sweden",2018,"wg"
"Page Morehead","Spartanburg, S.C.",2018,"wg"
"Rivani Sihotang","Depok, Indonesia",2018,"wg"
"Alden Wallace","Shreveport, La.",2018,"wg"
"Presley Baggett","Canton, Miss.",2019,"wg"
"Mary Frances Chauvin","Hammond, La.",2019,"wg"
"Monica Dibildox","Saltillo, Coahuila, Mexico",2019,"wg"
"Kendall Griffin","Sebring, Fla.",2019,"wg"
"Ingrid Lindblad","Halmstad, Sweden",2019,"wg"
"Kiana Oshiro","Central Point, Ore.",2019,"wg"
"Latanna Stone","Riverview, Fla.",2019,"wg"
"Alden Wallace","Shreveport, La.",2019,"wg"
"Presley Baggett","Canton, Miss.",2020,"wg"
"Jessica Bailey","Leicester, England",2020,"wg"
"Mary Frances Chauvin","Hammond, La.",2020,"wg"
"Kendall Griffin","Sebring, Fla.",2020,"wg"
"Ingrid Lindblad","Halmstad, Sweden",2020,"wg"
"Kiana Oshiro","Central Point, Ore.",2020,"wg"
"Latanna Stone","Riverview, Fla.",2020,"wg"
"Carla Tejedo","Castellon de Plana, Spain",2020,"wg"
"Alden Wallace","Shreveport, La.",2020,"wg"
"Presley Baggett","Canton, Miss.",2021,"wg"
"Jessica Bailey","Leicester, England",2021,"wg"
"Lauren Clark","Orlando, Fla",2021,"wg"
"Ingrid Lindblad","Halmstad, Sweden",2021,"wg"
"Latanna Stone","Riverview, Fla.",2021,"wg"
"Elsa Svensson","Mariestad, Sweden",2021,"wg"
"Carla Tejedo","Castellon de Plana, Spain",2021,"wg"
"Alden Wallace","Shreveport, La.",2021,"wg"
"Presley Baggett","Canton, Miss.",2022,"wg"
"Jessica Bailey","Leicester, England",2022,"wg"
"Aine Donegan","Ennis County Clare, Ireland",2022,"wg"
"Edit Hertzman","Gavle, Sweden",2022,"wg"
"Ingrid Lindblad","Halmstad, Sweden",2022,"wg"
"Taylor Riley","San Diego, Calif.",2022,"wg"
"Latanna Stone","Riverview, Fla.",2022,"wg"
"Elsa Svensson","Mariestad, Sweden",2022,"wg"
"Carla Tejedo","Castellon de Plana, Spain",2022,"wg"
"Alden Wallace","Shreveport, La.",2022,"wg"
"Aine Donegan","Ennis County Clare, Ireland",2023,"wg"
"Jordan Fischer","Halle, Germany",2023,"wg"
"Edit Hertzman","Gavle, Sweden",2023,"wg"
"Ingrid Lindblad","Halmstad, Sweden",2023,"wg"
"Taylor Riley","San Diego, Calif.",2023,"wg"
"Latanna Stone","Riverview, Fla.",2023,"wg"
"Elsa Svensson","Mariestad, Sweden",2023,"wg"
"Carla Tejedo","Castellon de Plana, Spain",2023,"wg"
"Braydon Bergeron","Baton Rouge, La.",2013,"sd"
"Ryan Cade","Cary, N.C.",2013,"sd"
"Shane Coltharp","Fort Mitchell, Ky.",2013,"sd"
"Tyler Crosson","Conway, Ark.",2013,"sd"
"Silas Dejean","Opelousas, La.",2013,"sd"
"Elliot Dewlen","The Woodlands, Texas",2013,"sd"
"Malique Elder","Dayton, Ohio",2013,"sd"
"Colin Finnegan","Baton Rouge, La.",2013,"sd"
"Brandon Goldman","Hillsboro Beach, Fla.",2013,"sd"
"Marco Gonzalez","Cali, Columbia",2013,"sd"
"Frank Greeff","Uitenhage, Eastern Cape, South Africa",2013,"sd"
"Grant Grenfell","Baton Rouge, La.",2013,"sd"
"Daniel Helm","Beaverton, Ore.",2013,"sd"
"Garrett House","Durham, N.C.",2013,"sd"
"Ricardo Alvarado Jimenez","Veracruz, Mexico",2013,"sd"
"Eric Klein","New Orleans, La.",2013,"sd"
"Kevin Leong","Edmonton, Alberta, Canada",2013,"sd"
"Alex Linge","Link?ping, Sweden",2013,"sd"
"Devin McCaffrey","Trinity, Fla.",2013,"sd"
"Sean McKinney","Springfield, Va.",2013,"sd"
"Gabe Rooker","Forest Grove, Ore.",2013,"sd"
"Zakary Rowton","Oklahoma City, Okla.",2013,"sd"
"Logan Rysemus","Tacoma, Wash.",2013,"sd"
"Michael Saco","Miami, Fla.",2013,"sd"
"Matthew Schaefer","Glenshaw, Pa.",2013,"sd"
"Daniel Swietlicki","Bremen, Germany",2013,"sd"
"Michael Young","Sydney, Australia",2013,"sd"
"Harry Ackland","Plymouth, England",2014,"sd"
"Braydon Bergeron","Baton Rouge, La.",2014,"sd"
"Ryan Cade","Cary, N.C.",2014,"sd"
"Silas Dejean","Opelousas, La.",2014,"sd"
"Elliot Dewlen","The Woodlands, Texas",2014,"sd"
"Austin Drummond","Scottsdale, Ariz.",2014,"sd"
"Colin Finnegan","Baton Rouge, La.",2014,"sd"
"Brandon Goldman","Hillsboro Beach, Fla.",2014,"sd"
"Marco Gonzalez","Cali, Columbia",2014,"sd"
"Frank Greeff","Uitenhage, Eastern Cape, South Africa",2014,"sd"
"Grant Grenfell","Baton Rouge, La.",2014,"sd"
"Daniel Helm","Beaverton, Ore.",2014,"sd"
"Garrett House","Durham, N.C.",2014,"sd"
"Alex Linge","Link?ping, Sweden",2014,"sd"
"Jake Markham","Denver, Colo.",2014,"sd"
"Devin McCaffrey","Trinity, Fla.",2014,"sd"
"Joao Mescolote","Sao Paulo, Brazil",2014,"sd"
"Damen Pheiffer","Johannesburg, South Africa",2014,"sd"
"Logan Rysemus","Tacoma, Wash.",2014,"sd"
"Matthew Schaefer","Glenshaw, Pa.",2014,"sd"
"Andrew Suchla","Milwaukee, Wisc.",2014,"sd"
"Daniel Swietlicki","Bremen, Germany",2014,"sd"
"Michael Young","Sydney, Australia",2014,"sd"
"Harry Ackland","Plymouth, England",2015,"sd"
"Will Arthur","Knoxville, Tenn.",2015,"sd"
"Braydon Bergeron","Baton Rouge, La.",2015,"sd"
"Ryan Cade","Cary, N.C.",2015,"sd"
"Alex Carson","Cary, N.C.",2015,"sd"
"Silas Dejean","Opelousas, La.",2015,"sd"
"Austin Drummond","Scottsdale, Ariz.",2015,"sd"
"Colin Finnegan","Baton Rouge, La.",2015,"sd"
"Brandon Goldman","Hillsboro Beach, Fla.",2015,"sd"
"Tyler Harper","Marietta, Ga.",2015,"sd"
"Garrett House","Durham, N.C.",2015,"sd"
"Harrison Jones","Bryan, Texas",2015,"sd"
"Matt Klotz","Cameron Park, Calif.",2015,"sd"
"Alarii Levreault-Lopez","Canton, Ga.",2015,"sd"
"Alex Linge","Link?ping, Sweden",2015,"sd"
"Jake Markham","Denver, Colo.",2015,"sd"
"Devin McCaffrey","Trinity, Fla.",2015,"sd"
"Matt McClellan","Cypress, Texas",2015,"sd"
"Joao Mescolote","Sao Paulo, Brazil",2015,"sd"
"Mitchell Petras","Augusta, Ga.",2015,"sd"
"Damen Pheiffer","Johannesburg, South Africa",2015,"sd"
"Matthew Phillip","Frisco, Texas",2015,"sd"
"Logan Rysemus","Tacoma, Wash.",2015,"sd"
"Thomas Smith","Huntington Beach, Calif.",2015,"sd"
"Andrew Suchla","Milwaukee, Wisc.",2015,"sd"
"Harry Ackland","Plymouth, England",2016,"sd"
"Will Arthur","Knoxville, Tenn.",2016,"sd"
"Ryan Cade","Cary, N.C.",2016,"sd"
"Juan Celaya-Hernandez","San Nicolas de los Garza, Mexico",2016,"sd"
"Lewis Clough","Manchester, England",2016,"sd"
"Silas Dejean","Opelousas, La.",2016,"sd"
"Brandon Goldman","Hillsboro Beach, Fla.",2016,"sd"
"Tyler Harper","Marietta, Ga.",2016,"sd"
"Garrett House","Durham, N.C.",2016,"sd"
"Harrison Jones","Bryan, Texas",2016,"sd"
"Matt Klotz","Cameron Park, Calif.",2016,"sd"
"Alarii Levreault-Lopez","Canton, Ga.",2016,"sd"
"Karl Luht","Tallinn, Estonia",2016,"sd"
"Jake Markham","Denver, Colo.",2016,"sd"
"Devin McCaffrey","Trinity, Fla.",2016,"sd"
"Matt McClellan","Cypress, Texas",2016,"sd"
"Joao Mescolote","Sao Paulo, Brazil",2016,"sd"
"Mitchell Petras","Augusta, Ga.",2016,"sd"
"Damen Pheiffer","Johannesburg, South Africa",2016,"sd"
"Matthew Phillip","Frisco, Texas",2016,"sd"
"Logan Rysemus","Tacoma, Wash.",2016,"sd"
"Sven Saemundsson","Rijeka, Croatia",2016,"sd"
"Thomas Smith","Huntington Beach, Calif.",2016,"sd"
"Andrew Suchla","Milwaukee, Wisc.",2016,"sd"
"Harry Ackland","Plymouth, England",2017,"sd"
"Will Arthur","Knoxville, Tenn.",2017,"sd"
"Juan Celaya-Hernandez","San Nicolas de los Garza, Mexico",2017,"sd"
"Lewis Clough","Manchester, England",2017,"sd"
"Tyler Harper","Marietta, Ga.",2017,"sd"
"Dakota Hurbis","Ann Arbor, Mich.",2017,"sd"
"Harrison Jones","Bryan, Texas",2017,"sd"
"Cameron Karkoska","Laguna Beach, Calif.",2017,"sd"
"Matt Klotz","Cameron Park, Calif.",2017,"sd"
"Alarii Levreault-Lopez","Canton, Ga.",2017,"sd"
"Jackson Lucas","Ashburn, Va.",2017,"sd"
"Karl Luht","Tallinn, Estonia",2017,"sd"
"Jake Markham","Denver, Colo.",2017,"sd"
"Matt McClellan","Cypress, Texas",2017,"sd"
"Brian McGroarty","Linwood, N.J.",2017,"sd"
"Joao Mescolote","Sao Paulo, Brazil",2017,"sd"
"Braden Nyboer","Baton Rouge, La.",2017,"sd"
"Mitchell Petras","Augusta, Ga.",2017,"sd"
"Luca Pfyffer","Obernau, Switzerland",2017,"sd"
"Matthew Phillip","Frisco, Texas",2017,"sd"
"Sven Saemundsson","Rijeka, Croatia",2017,"sd"
"Trent Schachter","Arroyo Grande, Calif.",2017,"sd"
"Thomas Smith","Huntington Beach, Calif.",2017,"sd"
"Jeffrey Snoddy","Scottsdale, Ariz.",2017,"sd"
"Will Arthur","Knoxville, Tenn.",2018,"sd"
"Juan Celaya-Hernandez","San Nicolas de los Garza, Mexico",2018,"sd"
"Lewis Clough","Manchester, England",2018,"sd"
"Keagan Finley","Ormond Beach, Fla.",2018,"sd"
"Tyler Harper","Marietta, Ga.",2018,"sd"
"Dakota Hurbis","Ann Arbor, Mich.",2018,"sd"
"Jack Jannasch","Frisco, Texas",2018,"sd"
"Harrison Jones","Bryan, Texas",2018,"sd"
"Cameron Karkoska","Laguna Beach, Calif.",2018,"sd"
"Matt Klotz","Cameron Park, Calif.",2018,"sd"
"Alarii Levreault-Lopez","Canton, Ga.",2018,"sd"
"Karl Luht","Tallinn, Estonia",2018,"sd"
"Matt McClellan","Cypress, Texas",2018,"sd"
